Image File,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
43425.jpg,23.91,2.41,0.12,0.01,0.03,0.31,0,0.03,44.57,0.44,27.94,0,0,0.23,0,0,0,0.01,0
43426.jpg,15.36,6.67,3.01,0.57,3.39,0.31,0,0.08,19.25,1.31,46.26,0.02,0,3.55,0,0,0,0.07,0.15
43427.jpg,18.51,0.31,1.05,0.14,0.28,0.08,0,0.03,31.51,8.04,38.54,0.02,0,1.31,0,0,0,0.14,0.03
43428.jpg,27.33,0.78,0.08,0,0.57,0.34,0.02,0.12,13.02,1.41,53.65,0.05,0.03,0.69,0,0,0,1.86,0.05
43429.jpg,16.76,1.27,2.05,0.04,0.18,0.69,0.04,0.08,16.45,0.65,49.43,0.01,0.07,9.82,0,0,0,2.32,0.13
4342.jpg,8.53,0.4,11.99,1.05,2.85,0.06,0,0.06,3.41,8.58,49.55,1.85,0,10.75,0.48,0,0,0.11,0.34
43430.jpg,22.88,2.49,0.22,0.67,0.34,0.33,0,0.01,19.3,1.88,50.7,0.01,0.11,0.58,0,0,0,0.41,0.07
43431.jpg,20.62,3.23,0.79,0.33,0,0.38,0.07,0.13,19.91,0.23,51.45,0.02,0.02,0.98,0,0,0,1.83,0
43432.jpg,23.95,0.62,2.66,0.01,0.02,0.98,0.03,0.32,12.73,0.58,53.71,0.03,0.02,2.03,0,0,0,2.31,0
43433.jpg,18.71,4.12,0.15,0.01,0.04,0.23,0,0,19.81,2.65,51.89,0,0,0.49,0,0,0,1.89,0
43434.jpg,20.09,4.08,0,0,0.03,0.37,0,0.07,21.48,1.4,50.11,0.03,0.04,0.58,0,0,0,1.6,0.12
43435.jpg,27.33,0.78,0.08,0,0.57,0.34,0.02,0.12,13.02,1.41,53.65,0.05,0.03,0.69,0,0,0,1.86,0.05
43436.jpg,26.45,0.37,1.35,0.23,0.56,0.27,0,0,11.05,1.37,56.84,0.1,0.06,0.1,0,0,0,1.22,0.03
43437.jpg,21.85,1.99,0.09,0,0,0.52,0,0.01,16.97,1.96,54.83,0.01,0,0.26,0,0,0,1.46,0.03
43438.jpg,22.49,1.71,0,0.01,0,0.18,0.12,0.04,17.72,2.09,54.1,0,0.04,0.14,0,0,0,1.36,0
43439.jpg,27.33,0.78,0.08,0,0.57,0.34,0.02,0.12,13.02,1.41,53.65,0.05,0.03,0.69,0,0,0,1.86,0.05
4343.jpg,16.08,0.34,21.62,0,1.59,0.07,0,0,2.01,1.57,43.53,0,0,12.98,0,0,0,0.06,0.15
43440.jpg,11.16,0.17,16.85,3.29,0.68,0.46,0.17,0.04,12.05,12.25,39.3,0,0,3.46,0,0,0,0.11,0
43441.jpg,10.86,0.38,23.83,0,0.69,0.09,0,0,16.92,9.54,29.82,0.05,0,7.8,0,0,0,0.02,0
43442.jpg,6.51,1.19,20.95,0.01,2,0.02,0,0,19.67,15.09,29.36,0,0,5.1,0,0,0,0.05,0.05
43443.jpg,11.16,0.17,16.85,3.29,0.68,0.46,0.17,0.04,12.05,12.25,39.3,0,0,3.46,0,0,0,0.11,0
43444.jpg,11.22,0.69,13.57,0.58,0.46,0.86,0.03,0.18,15.24,11.44,41.43,0,0,4.23,0,0,0,0.07,0
43445.jpg,9.24,3.2,16.62,0,0.03,0.28,0,0,23.46,7.32,33.56,0,0,6.16,0,0,0,0.13,0
43446.jpg,6.51,1.19,20.95,0.01,2,0.02,0,0,19.67,15.09,29.36,0,0,5.1,0,0,0,0.05,0.05
43447.jpg,6.51,1.19,20.95,0.01,2,0.02,0,0,19.67,15.09,29.36,0,0,5.1,0,0,0,0.05,0.05
43448.jpg,16.38,0.1,7.54,0.39,0.07,0.42,0,0,31.57,6.24,32.14,0,0,5.03,0,0,0,0.12,0
43449.jpg,10.46,0.28,25.04,0,0.34,0.06,0,0,16.68,10.2,30.35,0.18,0,6.29,0,0,0,0.1,0.03
4344.jpg,10.12,0.87,16.94,0,1.07,0.08,0,0,3.01,0.65,45.38,1.18,0,20.23,0,0,0,0.1,0.37
43450.jpg,6.51,1.19,20.95,0.01,2,0.02,0,0,19.67,15.09,29.36,0,0,5.1,0,0,0,0.05,0.05
43451.jpg,6.51,1.19,20.95,0.01,2,0.02,0,0,19.67,15.09,29.36,0,0,5.1,0,0,0,0.05,0.05
43452.jpg,16.38,0.1,7.54,0.39,0.07,0.42,0,0,31.57,6.24,32.14,0,0,5.03,0,0,0,0.12,0
43453.jpg,11.16,0.17,16.85,3.29,0.68,0.46,0.17,0.04,12.05,12.25,39.3,0,0,3.46,0,0,0,0.11,0
43454.jpg,0.44,0.47,22.6,0,0.57,0.25,0,0.01,18.47,21.46,31.37,0.01,0,4.33,0,0,0,0.02,0
43455.jpg,3.86,0.29,21,0,0,0.09,0,0,22.3,17.24,29.63,0,0,5.47,0,0,0,0.02,0.1
43456.jpg,5.71,1.26,17.79,0,0.81,0.13,0,0,22.99,15.82,29.74,0.02,0,5.42,0,0,0,0.17,0.15
43457.jpg,17.18,1.12,8.08,0.02,0.1,0.36,0,0,25.35,8.01,34.92,0,0,4.71,0,0,0,0.15,0
43458.jpg,14.22,0.1,3.23,0,0.04,0.16,0,0,37.21,9.38,29.09,0,0,6.44,0,0,0,0.13,0
43459.jpg,17.18,1.12,8.08,0.02,0.1,0.36,0,0,25.35,8.01,34.92,0,0,4.71,0,0,0,0.15,0
4345.jpg,17.67,3.61,9.73,0.92,2.1,0.33,0.01,0.12,1.21,0.2,51.04,0.12,0,8.61,1.94,0,0,1.54,0.84
43460.jpg,11.19,0.33,9.42,0,0.2,0.32,0,0,31.31,9.99,32.31,0.02,0,4.55,0,0,0,0.23,0.14
43461.jpg,17.18,1.12,8.08,0.02,0.1,0.36,0,0,25.35,8.01,34.92,0,0,4.71,0,0,0,0.15,0
43462.jpg,20.05,0.08,3.88,0,0.08,0.14,0,0,29.06,3.84,40.51,0,0,2.31,0,0,0,0.06,0
43463.jpg,10.11,0.02,11.38,0,0.24,0.13,0,0.04,20.67,13.19,39.72,0,0.23,3.14,0,0,0,1.02,0.11
43464.jpg,8.79,0.68,11.5,0,0.67,0.07,0,0,25.12,11.21,34.23,0.28,0,7.39,0,0,0,0.06,0
43465.jpg,14.59,0,8.67,0,0.58,0.2,0,0.01,20.44,11.59,39.61,0,0,4.13,0,0,0,0.16,0
43466.jpg,12.39,0.38,10.61,0,0,0.08,0,0,24.18,11.75,36.61,0,0,3.88,0,0,0,0.12,0
43467.jpg,14.59,0,8.67,0,0.58,0.2,0,0.01,20.44,11.59,39.61,0,0,4.13,0,0,0,0.16,0
43468.jpg,12.69,0.25,13.03,0,0,0.28,0,0,17.77,14.97,37.38,0,0,3.43,0,0,0,0.17,0.02
43469.jpg,14.59,0,8.67,0,0.58,0.2,0,0.01,20.44,11.59,39.61,0,0,4.13,0,0,0,0.16,0
4346.jpg,7.96,4.81,17.79,3.34,0.43,0.35,0,0.04,4.66,3.8,45.77,0.88,0,7.8,0.18,0,0,0.47,1.73
43470.jpg,14.87,0.03,7.59,0,0.1,0.01,0,0,37.88,3.36,29.22,0,0,6.71,0,0,0,0.21,0
43471.jpg,14.38,6,17.17,0,0.48,0.39,0,0,14.83,6.88,35.52,0,0,4.29,0,0,0,0.07,0
43472.jpg,12.06,0.12,8.37,0,0,0.17,0,0,32.04,8.71,33.79,0,0,4.53,0,0,0,0.2,0.01
43473.jpg,12.06,0.12,8.37,0,0,0.17,0,0,32.04,8.71,33.79,0,0,4.53,0,0,0,0.2,0.01
43474.jpg,20.05,0.08,3.88,0,0.08,0.14,0,0,29.06,3.84,40.51,0,0,2.31,0,0,0,0.06,0
43475.jpg,12.06,0.12,8.37,0,0,0.17,0,0,32.04,8.71,33.79,0,0,4.53,0,0,0,0.2,0.01
43476.jpg,10.27,0.25,12.54,0,0.01,0.16,0,0.01,29.66,9.86,31.18,0.01,0,5.97,0,0,0,0.07,0.01
43477.jpg,12.06,0.12,8.37,0,0,0.17,0,0,32.04,8.71,33.79,0,0,4.53,0,0,0,0.2,0.01
43478.jpg,14.22,0.1,3.23,0,0.04,0.16,0,0,37.21,9.38,29.09,0,0,6.44,0,0,0,0.13,0
43479.jpg,11.14,0.49,23.27,0.17,1.48,0.03,0,0,18.07,7.25,31.4,0,0,6.5,0,0,0,0.19,0
4347.jpg,7.96,4.81,17.79,3.34,0.43,0.35,0,0.04,4.66,3.8,45.77,0.88,0,7.8,0.18,0,0,0.47,1.73
43480.jpg,16.74,0.09,15.68,0,0.12,0.03,0,0,23,7.22,33.13,0,0,3.72,0,0,0,0.24,0.02
43481.jpg,14.87,0.03,7.59,0,0.1,0.01,0,0,37.88,3.36,29.22,0,0,6.71,0,0,0,0.21,0
43482.jpg,10.27,0.25,12.54,0,0.01,0.16,0,0.01,29.66,9.86,31.18,0.01,0,5.97,0,0,0,0.07,0.01
43483.jpg,11.93,0.43,22.38,0,0.12,0.05,0,0,16.33,7.58,31.75,0,0,9.32,0,0,0,0.12,0
43484.jpg,10.02,0.19,14.52,0.3,0.14,0.22,0,0.01,27.73,7.7,31.76,0,0,6.12,0,0,0,1.25,0.06
43485.jpg,14.87,0.03,7.59,0,0.1,0.01,0,0,37.88,3.36,29.22,0,0,6.71,0,0,0,0.21,0
43486.jpg,14.87,0.03,7.59,0,0.1,0.01,0,0,37.88,3.36,29.22,0,0,6.71,0,0,0,0.21,0
43487.jpg,12.39,0.38,10.61,0,0,0.08,0,0,24.18,11.75,36.61,0,0,3.88,0,0,0,0.12,0
43488.jpg,13.12,0.97,14.92,0,1.21,0.05,0,0,19.68,12.62,33.12,0.01,0,4.16,0,0,0,0.12,0
43489.jpg,11.55,0.1,17.16,0,0,0.21,0,0,23.57,9.88,32.83,0,0,4.5,0,0,0,0.16,0.04
4348.jpg,18.23,1.2,4.3,0.13,0.03,0.35,0,0.03,35.7,2.01,31.03,0,0,4.71,0,0,0,2.25,0.04
43490.jpg,16.05,1,17.91,0,0.27,0.49,0,0,15.45,7.83,34.97,0,0,5.82,0,0,0,0.14,0.07
43491.jpg,14.1,0.03,16.16,0,0.02,0.08,0,0,15.83,10.27,37.04,0.59,0,5.88,0,0,0,0,0
43492.jpg,12.39,0.38,10.61,0,0,0.08,0,0,24.18,11.75,36.61,0,0,3.88,0,0,0,0.12,0
43493.jpg,14.1,0.03,16.16,0,0.02,0.08,0,0,15.83,10.27,37.04,0.59,0,5.88,0,0,0,0,0
43494.jpg,9.69,0.15,11.09,0.01,0.47,0.14,0,0,24.43,14.06,35.7,0.01,0,4.08,0,0,0,0.18,0
43495.jpg,14.1,0.03,16.16,0,0.02,0.08,0,0,15.83,10.27,37.04,0.59,0,5.88,0,0,0,0,0
43496.jpg,12.69,0.25,13.03,0,0,0.28,0,0,17.77,14.97,37.38,0,0,3.43,0,0,0,0.17,0.02
43497.jpg,10.36,0.88,14.09,0,0.02,0.06,0,0,19.21,13.45,37.52,0,0,4.29,0,0,0,0.1,0.02
43498.jpg,16.94,1.93,18.87,0.03,0.04,0.09,0,0,14.8,6.19,34.87,0.06,0,5.82,0,0,0,0.24,0.11
43499.jpg,11.86,0.09,7.2,1.25,1.48,0.1,0,0.01,17.26,13.11,42.56,0.22,0,4.51,0,0,0,0.32,0.03
4349.jpg,10.86,9.85,16.45,0.22,0.31,1.01,0,0.02,3.47,0.05,49.01,2.02,0.05,5.18,0.06,0.01,0,0.7,0.73
434.jpg,22.55,1.14,0.01,0.01,0,0.16,0,0.3,12.97,2.43,55.04,0.05,3.65,1.25,0,0,0,0.44,0
43500.jpg,11.86,0.09,7.2,1.25,1.48,0.1,0,0.01,17.26,13.11,42.56,0.22,0,4.51,0,0,0,0.32,0.03
43501.jpg,13.33,0.68,6.89,0,2.6,0.17,0,0,20.07,9.44,42.76,0,0,3.99,0,0,0,0.07,0
43502.jpg,16.88,0,4.91,4.54,0.99,0.11,0,0,15.88,10.5,43.2,0,0,2.93,0,0,0,0.06,0
43503.jpg,11.86,0.09,7.2,1.25,1.48,0.1,0,0.01,17.26,13.11,42.56,0.22,0,4.51,0,0,0,0.32,0.03
43504.jpg,14.22,0.1,3.23,0,0.04,0.16,0,0,37.21,9.38,29.09,0,0,6.44,0,0,0,0.13,0
43505.jpg,20.05,0.08,3.88,0,0.08,0.14,0,0,29.06,3.84,40.51,0,0,2.31,0,0,0,0.06,0
43506.jpg,13.33,0.68,6.89,0,2.6,0.17,0,0,20.07,9.44,42.76,0,0,3.99,0,0,0,0.07,0
43507.jpg,9.28,5.18,18.98,0.01,2.67,0.23,0,0.01,9.81,13.16,37.07,0,0,3.45,0,0,0,0.14,0.03
43508.jpg,13.51,0.69,10.26,0,0.35,0.1,0,0,27.95,9.58,34.19,0,0,3.34,0,0,0,0.03,0
43509.jpg,12.69,0.25,13.03,0,0,0.28,0,0,17.77,14.97,37.38,0,0,3.43,0,0,0,0.17,0.02
4350.jpg,10.84,6.41,9.38,0,0.29,0.27,0,0.32,1.47,0.75,52.98,2.02,0,12.77,0,0,0,0.34,2.15
43510.jpg,9.69,0.15,11.09,0.01,0.47,0.14,0,0,24.43,14.06,35.7,0.01,0,4.08,0,0,0,0.18,0
43511.jpg,9.95,0.4,10.85,0,2.6,0.07,0,0,24.58,15.85,32.22,0.51,0,2.86,0,0,0,0.08,0.04
43512.jpg,10.19,0.14,8.87,0,2.83,0.32,0.01,0,24.07,14.7,35.42,0,0,3.36,0,0,0,0.09,0
43513.jpg,11.03,0.47,5.93,0,5.02,0.2,0,0,19.96,11.92,41.79,0.03,0.03,2.54,0,0,0,1.08,0
43514.jpg,8.73,0.01,8.78,1.68,1.42,0.16,0.01,0,19.97,18.26,37.31,0,0,3.58,0,0,0,0.09,0
43515.jpg,11.36,0.09,5.97,3.3,3.16,0.43,0,0,18.61,14.01,39.9,0,0,3.1,0,0,0,0.07,0
43516.jpg,13.33,0.68,6.89,0,2.6,0.17,0,0,20.07,9.44,42.76,0,0,3.99,0,0,0,0.07,0
43517.jpg,16.79,2.24,3.09,0,0,0.08,0,0.02,32.94,2.13,37.39,0.01,0,5.21,0,0,0,0.11,0
43518.jpg,16.79,2.24,3.09,0,0,0.08,0,0.02,32.94,2.13,37.39,0.01,0,5.21,0,0,0,0.11,0
43519.jpg,12.74,0.14,8.34,0.02,0.22,0.32,0,0,27.27,10.73,34.85,0,0,5.21,0,0,0,0.17,0
4351.jpg,11.9,0.81,7.92,0,0.79,0.15,0,0,30,8.27,32.02,0.12,0,7.91,0,0,0,0.11,0
43520.jpg,11.38,1.56,8.74,0,1.13,0.47,0,0.03,18.42,15.77,39.33,0.02,0,3.07,0,0,0,0.07,0
43521.jpg,13.37,6.27,12.81,0,1.9,0.48,0,0.05,13.64,5.97,40.41,0,0,4.93,0,0,0,0.17,0.01
43522.jpg,11.86,1.56,12.17,0,0.59,0.15,0,0,27.53,9.31,32.41,0,0,4.37,0,0,0,0.02,0.01
43523.jpg,14.12,1.46,19.23,0,1.03,0.2,0,0,17.19,9.4,33.64,0,0,3.47,0,0,0,0.22,0.03
43524.jpg,17.07,1.66,17.26,0,0.64,0.29,0,0,15.38,8.73,35.89,0,0,2.91,0,0,0,0.05,0.13
43525.jpg,24.06,0.01,5.19,0,0,0.17,0,0,21.48,3.99,42.47,0,0,2.55,0,0,0,0.09,0
43526.jpg,16.79,2.24,3.09,0,0,0.08,0,0.02,32.94,2.13,37.39,0.01,0,5.21,0,0,0,0.11,0
43527.jpg,12.74,0.14,8.34,0.02,0.22,0.32,0,0,27.27,10.73,34.85,0,0,5.21,0,0,0,0.17,0
43528.jpg,16.79,2.24,3.09,0,0,0.08,0,0.02,32.94,2.13,37.39,0.01,0,5.21,0,0,0,0.11,0
43529.jpg,19.83,0.14,10.73,0.15,1.97,0.13,0,0,26.8,4.28,34.97,0,0,0.8,0,0,0,0.2,0.01
4352.jpg,9.38,3.43,9.71,0.09,0,0.16,0,0,34.01,5.99,28.01,0,0,9.21,0,0,0,0,0.01
43530.jpg,12.74,0.14,8.34,0.02,0.22,0.32,0,0,27.27,10.73,34.85,0,0,5.21,0,0,0,0.17,0
43531.jpg,12.74,0.14,8.34,0.02,0.22,0.32,0,0,27.27,10.73,34.85,0,0,5.21,0,0,0,0.17,0
43532.jpg,12.74,0.14,8.34,0.02,0.22,0.32,0,0,27.27,10.73,34.85,0,0,5.21,0,0,0,0.17,0
43533.jpg,10.25,0.43,17.26,0.12,0.29,0.21,0,0.02,24.72,9.52,29.75,0.28,0,5.65,0,0,0,0.99,0.52
43534.jpg,12.43,1.96,12.75,0.02,0.36,0.53,0,0.04,18.6,7.59,36.73,0.07,0.06,8.62,0,0,0,0.2,0.04
43535.jpg,12.74,0.14,8.34,0.02,0.22,0.32,0,0,27.27,10.73,34.85,0,0,5.21,0,0,0,0.17,0
43536.jpg,16.79,2.24,3.09,0,0,0.08,0,0.02,32.94,2.13,37.39,0.01,0,5.21,0,0,0,0.11,0
43537.jpg,13.93,0.3,9.1,0,0,0.17,0,0,39.07,6.71,24.27,0,0,5.88,0,0,0,0.26,0.3
43538.jpg,17.28,0.44,17.27,0,0.18,0.18,0,0.05,20.39,6.35,34.25,0,0.17,3.32,0,0,0,0.1,0.03
43539.jpg,10.25,0.43,17.26,0.12,0.29,0.21,0,0.02,24.72,9.52,29.75,0.28,0,5.65,0,0,0,0.99,0.52
4353.jpg,17,1.04,11.05,0.01,0.42,0.28,0,0.27,25.94,2.14,34.87,0,0,6.94,0,0,0,0.02,0.04
43540.jpg,12.46,0.02,11.39,0,0.18,0.07,0,0,21.67,7.76,35.82,0,0,10.62,0,0,0,0.01,0.01
43541.jpg,16.49,0.04,11.84,0,0.56,0.01,0,0,22.79,6.36,36.4,0.61,0,4.83,0,0,0,0.06,0.01
43542.jpg,10.25,0.43,17.26,0.12,0.29,0.21,0,0.02,24.72,9.52,29.75,0.28,0,5.65,0,0,0,0.99,0.52
43543.jpg,19.83,0.14,10.73,0.15,1.97,0.13,0,0,26.8,4.28,34.97,0,0,0.8,0,0,0,0.2,0.01
43544.jpg,17.78,2.34,15.41,0,0.12,0.13,0,0,16.69,4.19,36.79,0,0,6.4,0,0,0,0.14,0
43545.jpg,12.46,0.02,11.39,0,0.18,0.07,0,0,21.67,7.76,35.82,0,0,10.62,0,0,0,0.01,0.01
43546.jpg,11.19,0.33,9.42,0,0.2,0.32,0,0,31.31,9.99,32.31,0.02,0,4.55,0,0,0,0.23,0.14
43547.jpg,9.76,5.44,17.92,0,1.25,0.23,0,0,18.16,8.62,33.93,0,0.01,4.61,0,0,0,0.06,0.01
43548.jpg,9.84,0.34,17.04,0,1.01,0.11,0,0,20.93,12.06,33.7,0,0,4.89,0,0,0,0.06,0.01
43549.jpg,12.46,0.02,11.39,0,0.18,0.07,0,0,21.67,7.76,35.82,0,0,10.62,0,0,0,0.01,0.01
4354.jpg,13.32,1.15,18.03,0.13,0.54,0.07,0,0,20.18,8.82,33.91,0,0,3.74,0,0,0,0.1,0.01
43550.jpg,9.3,0.81,10.96,0.23,0.18,0.1,0,0,25.62,11.56,35.66,0,0,5.45,0,0,0,0.09,0.03
43551.jpg,16.79,2.24,3.09,0,0,0.08,0,0.02,32.94,2.13,37.39,0.01,0,5.21,0,0,0,0.11,0
43552.jpg,17.92,0.78,9.61,0,0.06,0.19,0,0,22.59,8.26,37.56,0.01,0,2.98,0,0,0,0.04,0
43553.jpg,11.19,0.33,9.42,0,0.2,0.32,0,0,31.31,9.99,32.31,0.02,0,4.55,0,0,0,0.23,0.14
43554.jpg,13.35,3.91,9.21,0,0,0.06,0,0,33.21,7.87,28.8,0,0,3.38,0,0,0,0.18,0.03
43555.jpg,10.27,0.25,12.54,0,0.01,0.16,0,0.01,29.66,9.86,31.18,0.01,0,5.97,0,0,0,0.07,0.01
43556.jpg,10.12,0.62,12.62,0,0,0.08,0,0,26.4,11.83,33.57,0,0,4.74,0,0,0,0.02,0
43557.jpg,13.35,3.91,9.21,0,0,0.06,0,0,33.21,7.87,28.8,0,0,3.38,0,0,0,0.18,0.03
43558.jpg,11.17,2.58,8.82,0,0,0.28,0,0,21.48,10.1,40.53,0,0,4.97,0,0,0,0.07,0
43559.jpg,11.17,2.58,8.82,0,0,0.28,0,0,21.48,10.1,40.53,0,0,4.97,0,0,0,0.07,0
4355.jpg,25.12,0.16,6.63,0.09,1.15,0.19,0,0.05,15.91,2.08,42.89,0.01,0,5.69,0,0,0,0,0.02
43560.jpg,10.12,0.62,12.62,0,0,0.08,0,0,26.4,11.83,33.57,0,0,4.74,0,0,0,0.02,0
43561.jpg,12.36,0.01,23.28,0,0,0.02,0,0,22.89,6.78,29.31,0,0,5.28,0,0,0,0.07,0
43562.jpg,12.88,0.2,19.99,0,0,0.17,0,0,26.66,4.17,30.58,0,0,5.23,0,0,0,0.11,0
43563.jpg,7.61,0.39,8.55,0,0.31,0.14,0,0,46.42,9.02,20.61,0,0,6.73,0,0,0,0.19,0
43564.jpg,16.2,0.11,8.26,0,0.44,0.5,0,0.02,21.6,6.33,40.31,0,0,6.05,0,0,0,0.17,0
43565.jpg,6.41,1.09,26.16,0,0.83,0.34,0,0,15.05,15.81,28.8,0,0,5.34,0,0,0,0.11,0.04
43566.jpg,2.96,0.12,6.32,0,4.5,0.1,0,0,23.9,22.54,36.05,0,0,3.47,0,0,0,0.05,0
43567.jpg,7.71,0,6.3,0,5.16,0.18,0.01,0,16.39,20.41,42.09,0,0,1.75,0,0,0,0.01,0
43568.jpg,7.61,0.39,8.55,0,0.31,0.14,0,0,46.42,9.02,20.61,0,0,6.73,0,0,0,0.19,0
43569.jpg,7.61,0.39,8.55,0,0.31,0.14,0,0,46.42,9.02,20.61,0,0,6.73,0,0,0,0.19,0
4356.jpg,10.59,1.1,28.02,2.55,0.02,0.09,0,0.01,8.36,0.07,36.68,0,0,12.42,0,0,0,0.06,0.02
43570.jpg,10.12,0.62,12.62,0,0,0.08,0,0,26.4,11.83,33.57,0,0,4.74,0,0,0,0.02,0
43571.jpg,12.36,0.8,23.09,0,0.24,0.06,0,0,20.28,6.84,29.71,0,0,6.56,0,0,0,0.06,0
43572.jpg,9.74,1.09,14.15,0,0,0.14,0,0.15,33.88,6,29.91,0,0,4.67,0,0,0,0.23,0.04
43573.jpg,10.08,0.22,9.08,0,0,0.06,0,0.01,35.56,5.94,33.38,0.01,0,4.41,0,0,0,1.11,0.14
43574.jpg,11.17,2.58,8.82,0,0,0.28,0,0,21.48,10.1,40.53,0,0,4.97,0,0,0,0.07,0
43575.jpg,14.66,0.68,19.09,0,0.05,0.33,0,0,15.51,8.42,35.23,0.05,0,5.78,0,0,0,0.17,0.03
43576.jpg,5.98,0.48,12.63,0,2.04,0.25,0,0,20.81,11.03,34.96,0.01,0,11.67,0,0,0,0.11,0.03
43577.jpg,10.08,0.22,9.08,0,0,0.06,0,0.01,35.56,5.94,33.38,0.01,0,4.41,0,0,0,1.11,0.14
43578.jpg,16.2,0.11,8.26,0,0.44,0.5,0,0.02,21.6,6.33,40.31,0,0,6.05,0,0,0,0.17,0
43579.jpg,11.17,2.58,8.82,0,0,0.28,0,0,21.48,10.1,40.53,0,0,4.97,0,0,0,0.07,0
4357.jpg,17.36,1.73,4.87,0,1.58,0.87,0.02,0.02,27.13,5.44,36.2,0,0.08,4.43,0,0,0,0.16,0.11
43580.jpg,27.53,0.74,1.85,0.16,1.51,0.68,0,0,7.27,0.35,57.1,0.01,0.04,1.24,0,0,0,1.45,0.07
43581.jpg,23.3,0.92,1.63,0.8,0.62,0.21,0,0,8.62,5.28,57.46,0,0.1,0.3,0,0,0,0.37,0.38
43582.jpg,22.21,1.3,2.24,0.02,1.64,0.6,0,0,11.44,4.64,54.09,0.05,0.09,0.39,0,0,0,1.29,0.01
43583.jpg,20.21,2.98,4.15,0.12,1.34,0.57,0,0,12.77,0.79,53.68,0.2,0.01,2.24,0,0,0,0.92,0.04
43584.jpg,24.12,0.34,3.12,1.97,0,0.11,0,0,10.84,6.83,52.18,0,0,0.19,0,0,0,0.31,0
43585.jpg,15.7,1.87,5.5,0.32,0.57,0.23,0,0.06,13.4,6.77,50.33,0,0.06,3.46,0,0.02,0,1.66,0.04
43586.jpg,17.54,1.7,7.14,0.6,0.24,0.46,0,0.09,13.68,4,50.48,0,0.01,2.63,0,0,0,1.42,0
43587.jpg,30.44,0.29,3.71,0.27,1.55,0.3,0.03,0.04,6.43,0.37,54.04,0.01,0.05,1.4,0.06,0,0,1.01,0.01
43588.jpg,27.42,0.78,4.83,0.11,0.8,0.43,0,0.03,8.84,0.73,52.23,0.02,0,0.8,1.04,0.03,0,1.89,0.03
43589.jpg,27.71,0.76,5.42,0.25,0.53,0.61,0.02,0.01,7.81,1.97,51.75,0.02,0.07,1.22,0,0,0,1.77,0.09
4358.jpg,15.96,0.48,11.92,0,0,0.1,0,0,30.16,6.27,27.03,0,0,8.07,0,0,0,0.02,0
43590.jpg,19.18,1.56,3.45,0.46,0.44,0.33,0,0.02,14.67,6.69,50.41,0,0.2,1.28,0,0,0,1.31,0
43591.jpg,26.56,0.97,6.89,0.05,0.26,0.37,0,0.01,3.28,3.28,54.97,0,0.03,2.06,0.57,0,0,0.64,0.06
43592.jpg,21.62,1.94,3.61,0.1,0.6,0.39,0.01,0.1,10.56,2.67,55.76,0.03,0.01,1.12,0,0.07,0,1.39,0.02
43593.jpg,22.57,0.63,6.77,0.37,0.6,0.57,0,0.15,5.43,2.81,52.8,0,0.02,4.71,0,0.01,0,2.54,0.02
43594.jpg,19.73,3.35,5.3,0.05,0.05,0.23,0,0.06,13.48,0.91,54.17,0,0.01,0.97,0,0,0,1.62,0.07
43595.jpg,25.15,0.45,7.43,0.07,0.37,0.09,0.02,0.5,3.19,5.81,54.15,0,0.01,2.39,0,0.17,0,0.2,0.01
43596.jpg,19.2,1.73,5.91,0.46,0.43,0.19,0,0,14,2.92,52.31,0.03,0.01,1.67,0,0,0,1.13,0
43597.jpg,18.44,1.22,7.62,0.18,0.07,0.28,0.01,0.01,16.03,2.27,51.14,0.01,0.02,1.26,0,0,0,1.39,0.05
43598.jpg,18.82,1.08,8.13,0.01,0.05,0.21,0,0.04,13.62,4.37,50.61,0,0.01,1.84,0,0,0,1.17,0.03
43599.jpg,17.54,1.7,7.14,0.6,0.24,0.46,0,0.09,13.68,4,50.48,0,0.01,2.63,0,0,0,1.42,0
4359.jpg,17.8,1.51,15.17,0,0.5,0.48,0,0.01,15.73,6.97,37.45,0,0,4.26,0,0,0,0.12,0.01
435.jpg,24.27,0.76,0,0,0,0.01,0,0,11.84,3.01,56.26,0.02,2.89,0.57,0,0,0,0.35,0
43600.jpg,15.14,1,4.99,0.94,8.5,0.2,0,0,23.36,3.79,40.23,0,0.01,1.63,0,0,0,0.21,0
43601.jpg,10.85,2.74,26.29,0.04,0.41,0.09,0,0,14.62,12.18,29.39,0,0,3.37,0,0,0,0.02,0
43602.jpg,12.32,0.22,18.06,0,2.55,0.07,0,0,13.94,15.62,34.29,0,0,2.84,0,0,0,0.1,0
43603.jpg,8.75,2.23,27.81,0,0.46,0.11,0,0,13.94,12.06,29.86,0,0,4.55,0,0,0,0.18,0.06
43604.jpg,10.85,2.74,26.29,0.04,0.41,0.09,0,0,14.62,12.18,29.39,0,0,3.37,0,0,0,0.02,0
43605.jpg,10.85,2.74,26.29,0.04,0.41,0.09,0,0,14.62,12.18,29.39,0,0,3.37,0,0,0,0.02,0
43606.jpg,12.54,0.06,3.22,0.07,0.01,0.18,0,0,41.59,5.16,29.39,0,0,7.67,0,0,0,0.12,0
43607.jpg,10.74,0.48,11.44,0.17,0.02,0.63,0,0.01,27.88,8.71,35.11,0,0,4.55,0,0,0,0.18,0.08
